,Ticker,Code
1476,zim,1654126
1477,lac,1440972
1478,evo,1412558
1479,ay,1601072
1480,pwsc,1835681
1481,slfpy,1370418
1482,tnl,1361658
1483,hhc,1498828
1484,golf,1672013
1485,ccxi,1340652
1486,atco,1794846
1487,axnx,1603756
1488,olli,1639300
1489,foxf,1424929
1490,eurn,1604481
1491,evr,1360901
1492,alit,1809104
1493,calx,1406666
1494,aple,1418121
1495,ssd,920371
1496,spt,1517375
1497,fls,30625
1498,trip,1526520
1499,ncno,1902733
1500,fix,1035983
1501,bcucy,1581285
1502,icui,883984
1503,tal,1499620
1504,bipc,1788348
1505,sr,1126956
1506,ajrd,40888
1507,envx,1828318
1508,vc,1111335
1509,zd,1084048
1510,crc,1609253
1511,ucbi,857855
1512,pton,1639825
1513,appf,1433195
1514,wk,1445305
1515,apg,1796209
1516,cvbf,354647
1517,doc,1574540
1518,chffy,1601994
1519,hgty,1840776
1520,mli,89439
1521,dfihy,871459
1522,mmyt,1495153
1523,avnt,1122976
1524,evh,1628908
1525,joby,1819848
1526,irdey,1530256
1527,btg,1429937
1528,qdel,1906324
1529,bb,1070235
1530,tv,912892
1531,pbf,1534504
1532,tdc,816761
1533,ael,1039828
1534,sem,1320414
1535,cns,1284812
1536,cef,1726122
1537,brp,1781755
1538,sid,1049659
1539,gatx,40211
1540,go,1771515
1541,cbu,723188
1542,alrm,1459200
1543,nea,1195737
1544,vnt,1786842
1545,hr,1360604
1546,lope,1434588
1547,vlpny,1378984
1548,viav,912093
1549,appn,1441683
1550,bsm,1621434
1551,gps,39911
1552,lfst,1845257
1553,fhb,36377
1554,mmsi,856982
1555,pk,1617406
1556,onto,704532
1557,bku,1504008
1558,sun,1552275
1559,hri,1364479
1560,smci,1375365
1561,coop,933136
1562,lazr,1758057
1563,chgg,1364954
1564,sum,1621563
1565,abcb,351569
1566,txmd,25743
1567,esmt,1863105
1568,twnk,1644406
1569,gsat,1366868
1570,paas,771992
1571,pega,1013857
1572,inst,1841804
1573,gtes,1718512
1574,asmvy,1447945
1575,dy,67215
1576,onem,1404123
1577,wsfs,828944
1578,brze,1676238
1579,frhc,924805
1580,caty,861842
1581,fhi,1056288
1582,aur,1828108
1583,hasi,1561894
1584,zws,1439288
1585,ful,39368
1586,banf,760498
1587,unf,717954
1588,pacw,1102112
1589,rare,1515673
1590,cd,1807192
1591,cpa,1345105
1592,awr,1056903
1593,cwk,1628369
1594,glpg,1421876
1595,boh,46195
1596,pfsi,1745916
1597,dufry,1546354
1598,egfey,1437178
1599,gef,43920
1600,sqsp,1496963
1601,arlp,1086600
1602,eqc,803649
1603,aeis,927003
1604,srad,1836470
1605,asb,7789
1606,mnmd,1813814
1607,sauhy,1451279
1608,knbe,1664998
1609,pten,889900
1610,wd,1497770
1611,epr,1045450
1612,tcbi,1077428
1613,mrvi,1823239
1614,aval,1504764
1615,cwt,1035201
1616,sxt,310142
1617,vsbc,1697884
1618,yeti,1670592
1619,neu,1282637
1620,sbra,1492298
1621,nova,1772695
1622,sfm,1575515
1623,adnt,1670541
1624,hiw,921082
1625,vrns,1361113
1626,ale,66756
1627,nomd,1651717
1628,ppbi,1028918
1629,abcl,1703057
1630,nni,1258602
1631,jxn,1822993
1632,pch,1338749
1633,sig,832988
1634,slg,1040971
1635,kos,1509991
1636,cri,1060822
1637,fold,1178879
1638,bnl,1424182
1639,rpd,1560327
1640,aaon,824142
1641,sanm,897723
1642,livn,1639691
1643,hbi,1359841
1644,iijiy,1090633
1645,bzzuy,1437774
1646,we,1813756
1647,alhc,1832466
1648,kmpr,860748
1649,glng,1207179
1650,delky,1361371
1651,cvi,1376139
1652,kwr,81362
1653,fbp,1057706
1654,diod,29002
1655,jbt,1433660
1656,sky,90896
1657,vsco,1856437
1658,nwe,73088
1659,smg,825542
1660,acad,1070494
1661,matx,3453
1662,stne,1745431
1663,jwn,72333
1664,cort,1088856
1665,bowl,1840572
1666,ottr,1466593
1667,pzza,901491
1668,rezi,1740332
1669,aaww,1135185
1670,bdc,913142
1671,ibtx,1564618
1672,gpi,1031203
1673,psec,1287032
1674,eye,1710155
1675,mcw,1853513
1676,hi,1417398
1677,ssrm,921638
1678,cwan,1866368
1679,cvet,1752836
1680,nsit,932696
1681,taipy,1716957
1682,insm,1104506
1683,tmhc,1562476
1684,ulcc,1670076
1685,pegry,1455633
1686,smpl,1702744
1687,nhi,877860
1688,ava,104918
1689,cvt,1827075
1690,lspd,1823306
1691,xrx,1770450
1692,pslv,1494728
1693,lcii,763744
1694,vicr,751978
1695,tcn,1584425
1696,nvg,1090116
1697,impjy,1437538
1698,azek,1782754
1699,ofc,860546
1700,jbgs,1689796
1701,btegf,1279495
1702,calm,16160
1703,onb,707179
1704,omab,1378239
1705,spr,1364885
1706,tkc,1071321
1707,rnw,1848763
1708,agi,1178819
1709,mlco,1381640
1710,dbc,1328237
1711,vsat,797721
1712,xmtr,1657573
1713,abm,771497
1714,jks,1481513
1715,main,1396440
1716,jamf,1721947
1717,ghc,104889
1718,nad,1083839
1719,kfy,56679
1720,lxp,910108
1721,aca,1739445
1722,btu,1064728
1723,rmbs,917273
1724,bhc,885590
1725,env,1337619
1726,cxm,1569345
1727,ain,819793
1728,ugp,1094972
1729,fsr,1720990
1730,vsh,103730
1731,rlay,1812364
1732,mgee,1161728
1733,cnmd,816956
1734,sgml,1848309
1735,mc,1596967
1736,iboc,315709
1737,nvmi,1109345
1738,mth,833079
1739,bmi,9092
1740,crvl,874866
1741,sfnc,90498
1742,dorm,868780
1743,lbrt,1694028
1744,hele,916789
1745,trup,1371285
1746,mrcy,1049521
1747,mntk,1826600
1748,gkos,1192448
1749,flyw,1580560
1750,out,1579877
1751,sitc,894315
1752,jjsf,785956
1753,vir,1706431
1754,ngvt,1653477
1755,mxl,1288469
1756,wern,793074
1757,iq,1722608
1758,aciw,935036
1759,hlf,1180262
1760,fult,700564
1761,eprt,1728951
1762,ens,1289308
1763,hrmy,1802665
1764,fro,913290
1765,bco,78890
1766,ypf,904851
1767,hpk,1792849
1768,sgry,1638833
1769,root,1788882
1770,stng,1483934
1771,ggal,1114700
1772,uilcy,1449580
1773,hubg,940942
1774,meoh,886977
1775,gdrx,1809519
1776,fibk,860413
1777,fwrd,912728
1778,spxc,88205
1779,hlne,1433642
1780,arvn,1655759
1781,fate,1434316
1782,shls,1831651
1783,wdfc,105132
1784,pdco,891024
1785,vrrm,1682745
1786,cbrl,1067294
1787,jblu,1158463
1788,yelp,1345016
1789,wor,108516
1790,open,1801169
1791,pbh,1295947
1792,klic,56978
1793,ccoi,1158324
1794,ibrx,1326110
1795,dkl,1552797
1796,aub,883948
1797,si,1312109
1798,plxs,785786
1799,whd,1699136
1800,lesl,1821806
1801,ahco,1725255
1802,virt,1592386
1803,vnom,1602065
1804,rusha,1012019
1805,save,1498710
1806,cpe,928022
1807,mog-a,67887
1808,fun,811532
1809,nog,1104485
1810,ozon,1822829
1811,inmd,1742692
1812,pagp,1581990
1813,gtbif,1795139
1814,ifs,1615903
1815,nuva,1142596
1816,exg,1379438
1817,ibp,1580905
1818,sage,1597553
1819,mgpi,835011
1820,amr,1704715
1821,sfrgy,1571549
1822,kw,1408100
1823,vrnt,1166388
1824,tac,1144800
1825,simo,1329394
1826,nvax,1000694
1827,stem,1758766
1828,unfi,1020859
1829,utf,1275617
1830,focs,1651052
1831,ths,1320695
1832,blkb,1280058
1833,albky,902102
1834,sho,1295810
1835,ipar,822663
1836,mstr,1050446
1837,arry,1820721
1838,ax,1299709
1839,evtc,1559865
1840,ntct,1078075
1841,kbh,795266
1842,csiq,1375877
1843,eqrx,1843762
1844,wire,850460
1845,pcrx,1396814
1846,comm,1517228
1847,amba,1280263
1848,colb,887343
1849,enic,1659939
1850,roiv,1635088
1851,cert,1827090
1852,rrr,1653653
1853,kd,1867072
1854,hayw,1834622
1855,iba,1044896
1856,fss,277509
1857,wfrd,1603923
1858,lth,1869198
1859,shoo,913241
1860,aimc,1374535
1861,manu,1549107
1862,ping,1679826
1863,cno,1224608
1864,clbk,1723596
1865,avav,1368622
1866,tex,97216
1867,thnpy,1792045
1868,usm,821130
1869,pi,1114995
1870,axsm,1579428
1871,cvlt,1169561
1872,bpxxy,1567024
1873,bcc,1328581
1874,lfg,1823766
1875,gcp,1644440
1876,peb,1474098
1877,gbdc,1476765
1878,bcrx,882796
1879,tr,98677
1880,navi,1593538
1881,ttec,1013880
1882,agti,1749704
1883,cixx,1829948
1884,rklb,1819994
1885,evcm,1853145
1886,ameh,1083446
1887,trn,99780
1888,brfs,1122491
1889,cbz,944148
1890,arnc,1790982
1891,lgf-a,929351
1892,wsbc,203596
1893,ceix,1710366
1894,yumm,1073748
1895,zgn,1877787
1896,brc,746598
1897,qtwo,1410384
1898,cpk,19745
1899,csq,1275214
1900,sabr,1597033
1901,abr,1253986
1902,plmr,1761312
1903,itri,780571
1904,rxrx,1601830
1905,rxdx,1718852
1906,bldp,1453015
1907,prmw,884713
1908,frme,712534
1909,qfin,1741530
1910,ihs,1876183
1911,nmrk,1690680
1912,zip,1617553
1913,prft,1085869
1914,fa,1210677
1915,tcnnf,1754195
1916,gme,1326380
1917,utz,1739566
1918,oi,812074
1919,scl,94049
1920,nex,1688476
1921,verx,1806837
1922,hcm,1648257
1923,iipr,1677576
1924,orc,1518621
1925,vzio,1835591
1926,yy,1530238
1927,iosp,1054905
1928,ken,1611005
1929,upst,1647639
1930,etwo,1800347
1931,nkla,1731289
1932,rig,1451505
1933,trox,1530804
1934,pd,1568100
1935,upwk,1627475
1936,atrc,1323885
1937,joe,745308
1938,elf,1600033
1939,sblk,1386716
1940,laur,912766
1941,dan,26780
1942,prk,805676
1943,payo,1845815
1944,hth,1265131
1945,itcb,1276671
1946,ne,1458891
1947,apam,1517302
1948,form,1039399
1949,ailih,18654
1950,frog,1800667
1951,cmtg,1666291
1952,ktb,1760965
1953,banr,946673
1954,udmy,1607939
1955,isee,1410939
1956,urbn,912615
1957,hl,719413
1958,mgrc,752714
1959,smtc,88941
1960,sstk,1549346
1961,itgr,1114483
1962,acls,1113232
1963,dnut,1857154
1964,sdgr,1490978
1965,utg,1263994
1966,safe,1688852
1967,nvee,1532961
1968,lgih,1580670
1969,ffbc,708955
1970,mdrx,1124804
1971,unit,1620280
1972,wafd,936528
1973,esba,1553079
1974,epc,1096752
1975,fcpt,1650132
1976,cnne,1704720
1977,nxe,1698535
1978,spb,109177
1979,ese,866706
1980,xene,1582313
1981,rlj,1511337
1982,gpor,874499
1983,lz,1286139
1984,vtscy,1880866
1985,ssu,1869858
1986,mdc,773141
1987,twst,1581280
1988,ster,1645070
1989,mfgp,1359711
1990,hpp,1482512
1991,verv,1840574
1992,allo,1737287
1993,kai,886346
1994,trmk,36146
1995,sg,1477815
1996,six,701374
1997,dk,1694426
1998,ag,1308648
1999,lkfn,721994
2000,sono,1314727
2001,icfi,1362004
2002,fbc,1033012
2003,imcr,1671927
2004,wmk,105418
2005,gnw,1276520
2006,cswi,1624794
2007,shak,1620533
2008,atsg,894081
2009,thrm,903129
2010,sjw,766829
2011,arch,1037676
2012,rely,1782170
2013,carg,1494259
2014,teo,932470
2015,ctre,1590717
2016,ccu,888746
2017,prct,1588978
2018,pipr,1230245
2019,wgo,107687
2020,hep,1283140
2021,mtx,891014
2022,asz,1839191
2023,boot,1610250
2024,msge,1795250
2025,dh,1861795
2026,amps,1828723
2027,mac,912242
2028,sah,1043509
2029,rlx,1828365
2030,ety,1340736
2031,atgsy,1437541
2032,lyel,1806952
2033,erj,1355444
2034,fbk,1649749
2035,atge,730464
2036,goos,1690511
2037,roic,1407623
2038,prgs,876167
2039,mpln,1793229
2040,arcb,894405
2041,drh,1298946
2042,cent,887733
2043,arhs,1875444
2044,rvnc,1479290
2045,pl,1836833
2046,psmt,1041803
2047,mcy,64996
2048,ceqp,1136352
2049,vtyx,1851194
2050,pax,1825570
2051,rcus,1724521
2052,ftdr,1727263
2053,cvco,278166
2054,crct,1828962
2055,webr,1857951
2056,skin,1818093
2057,kmt,55242
2058,furcf,1559444
2059,omi,75252
2060,htlf,920112
2061,you,1856314
2062,gdv,1260729
2063,vctr,1570827
2064,enr,1632790
2065,npo,1164863
2066,iova,1425205
2067,fg,1934850
2068,odp,800240
2069,sbcf,730708
2070,ctkb,1831915
2071,gms,1600438
2072,dsey,1831617
2073,slcjy,1523541
2074,ptve,1527508
2075,rnst,715072
2076,xhr,1616000
2077,supn,1356576
2078,agio,1439222
2079,tell,61398
2080,blmn,1546417
2081,gff,50725
2082,nus,1021561
2083,expi,1495932
2084,cim,1409493
2085,gogl,1029145
2086,rqi,1157842
2087,mlkn,66382
2088,sitm,1451809
2089,flng,1772253
2090,xpel,1767258
2091,myov,1679082
2092,bmez,1785971
2093,evt,1253327
2094,bbu,1654795
2095,sybt,835324
2096,aeo,919012
2097,play,1525769
2098,nuv,812801
2099,ampl,1866692
2100,frpt,1611647
2101,bur,1714174
2102,rvlv,1746618
2103,nabl,1834488
2104,cvac,1809122
2105,nmih,1547903
2106,pfs,1178970
2107,ue,1611547
2108,tds,1051512
2109,tsp,1823593
2110,ivt,1307748
2111,irwd,1446847
2112,fhtf,1764443
2113,sasr,824410
2114,gtn,43196
2115,efsc,1025835
2116,nwbi,1471265
2117,trmd,1655891
2118,door,893691
2119,krys,1711279
2120,ttgt,1293282
2121,crs,17843
2122,csgs,1005757
2123,adx,2230
2124,ccyc,1681769
2125,jack,807882
2126,ptxky,1545057
2127,otly,1843586
2128,talo,1724965
2129,bros,1866581
2130,tph,1561680
2131,gpre,1309402
2132,bbio,1743881
2133,nzf,1137887
2134,usac,1522727
2135,task,1829864
2136,algt,1362468
2137,neog,711377
2138,hain,910406
2139,ftai,1590364
2140,gsbd,1572694
2141,napa,1835256
2142,hive,1720424
2143,cake,887596
2144,rcii,933036
2145,crto,1576427
2146,mygn,899923
2147,hope,1128361
2148,cstm,1563411
2149,nvro,1444380
2150,ns,1110805
2151,step,1796022
2152,apps,317788
2153,bdj,1332283
2154,extr,1078271
2155,tgsgy,1437731
2156,lrn,1157408
2157,nac,1074952
2158,frey,1844224
2159,avdx,1858257
2160,olk,1835539
2161,snex,913760
2162,kahc,1843212
2163,mwa,1350593
2164,figs,1846576
2165,slvm,1856485
2166,cvii,1828248
2167,nbtb,790359
2168,mnso,1815846
2169,wre,104894
2170,pjt,1626115
2171,insw,1679049
2172,vrtv,1599489
2173,ntb,1653242
2174,ctos,1709682
2175,ltc,887905
2176,cour,1651562
2177,hlio,1024795
2178,lnn,836157
2179,xncr,1326732
2180,tvtx,1438533
2181,int,789460
2182,bke,885245
2183,cnk,1385280
2184,mrtn,799167
2185,or,1627272
2186,two,1465740
2187,angi,1705110
2188,ako-a,925261
2189,res,742278
2190,aat,1500217
2191,sbgi,912752
2192,mtrn,1104657
2193,dct,1160951
2194,htgc,1280784
2195,gab,794685
2196,vsto,1616318
2197,get,1867325
2198,wrby,1504776
2199,evri,1318568
2200,bcat,1809541
2201,tlry,1731348
2202,stra,1013934
2203,semr,1831840
2204,b,9984
2205,imkta,50493
2206,gshd,1726978
2207,xpro,1575828
2208,mir,1809987
2209,rfp,1393066
2210,evop,1704596
2211,kar,1395942
2212,loma,1711375
2213,msex,66004
2214,cyrx,1124524
2215,irbt,1159167
2216,arco,1508478
2217,ari,1467760
2218,silk,1397702
2219,maxr,1121142
2220,sbh,1368458
2221,bstz,1768666
2222,bvn,1013131
2223,ten,1024725
2224,fcel,886128
2225,ptn,911216
2226,etv,1322436
2227,hlmn,1822492
2228,ai,1577526
2229,tbk,1539638
2230,praa,1185348
2231,xper,1803696
2232,skt,899715
2233,prm,1880319
2234,mux,314203
2235,lob,1462120
2236,gcmg,1819796
2237,alg,897077
2238,ttmi,1116942
2239,btt,1528437
2240,www,110471
2241,rvmd,1628171
2242,dea,1622194
2243,modv,1220754
2244,ltghy,1569963
2245,evtv,1563568
2246,lmnd,1691421
2247,lila,1712184
2248,inbt,1657803
2249,aatp,1713210
2250,me,1804591
2251,md,893949
2252,lgnd,886163
2253,pgre,1605607
2254,egbn,1050441
2255,oxm,75288
2256,swtx,1773427
2257,pty,1190935
2258,bgcp,1094831
2259,ktos,1069258
2260,myrg,700923
2261,road,1718227
2262,sovo,1856608
2263,hmn,850141
2264,pcvx,1649094
2265,esta,1688757
2266,mnro,876427
2267,jbi,1839839
2268,rvt,804116
2269,ecpg,1084961
2270,ihrt,1400891
2271,kymr,1815442
2272,pdm,1042776
2273,mmi,1578732
2274,osis,1039065
2275,nwn,1733998
2276,ccs,1576940
2277,phr,1412408
2278,pay,1841156
2279,hcc,1691303
2280,vbtx,1501570
2281,tgh,1413159
2282,wabc,311094
2283,sats,1415404
2284,dht,1331284
2285,lxu,60714
2286,wow,1701051
2287,pacb,1299130
2288,sfl,1289877
2289,adus,1468328
2290,tmdx,1756262
2291,ng,1173420
2292,jps,1176433
2293,schl,866729
2294,alkt,1529274
2295,cgc,1737927
2296,forty,1045986
2297,wbx,1866501
2298,erii,1421517
2299,ipof,1818873
2300,hurn,1289848
2301,th,1712189
2302,pdi,1510599
2303,eaf,931148
2304,acva,1637873
2305,amk,1591587
2306,fna,1531978
2307,spce,1706946
2308,gel,1022321
2309,ptnr,1096691
2310,bhlb,1108134
2311,evbg,1437352
2312,mei,65270
2313,cldx,744218
2314,ty,99614
2315,air,1750
2316,vgr,59440
2317,vrts,883237
2318,pam,1469395
2319,med,910329
2320,dawn,1845337
2321,pmt,1464423
2322,cprx,1369568
2323,tcbk,356171
2324,opk,944809
2325,amph,1297184
2326,tdcx,1803112
2327,krnt,1625791
2328,vvnt,1713952
2329,prta,1559053
2330,vivo,794172
2331,bdn,790816
2332,idcc,1405495
2333,vcyt,1384101
2334,crncy,909531
2335,usa,799195
2336,zeta,1851003
2337,clne,1368265
2338,dvax,1029142
2339,ramp,733269
2340,bxmx,1298699
2341,cts,26058
2342,pdo,1798618
2343,ladr,1577670
2344,vorb,1843388
2345,bpiry,1437441
2346,forg,1543916
2347,dac,1369241
2348,mlnk,1834494
2349,kro,1257640
2350,cwh,1669779
2351,aiv,922864
2352,ahl-pc,1267395
2353,kind,1846069
2354,bamr,1837429
2355,gty,1052752
2356,clfd,796505
2357,swi,1739942
2358,gnl,1526113
2359,sana,1770121
2360,uan,1425292
2361,gogo,1537054
2362,ofg,1030469
2363,px,1841968
2364,cmp,1227654
2365,gsg,1332174
2366,tbbk,1295401
2367,akr,899629
2368,frg,1528930
2369,fbnc,811589
2370,baly,1747079
2371,tslx,1508655
2372,rock,912562
2373,sndx,1395937
2374,nxrt,1620393
2375,dada,1793862
2376,stc,94344
2377,exfy,1476840
2378,hmy,1023514
2379,cmre,1503584
2380,mnrl,1745797
2381,sos,1346610
2382,afya,1771007
2383,crsr,1743759
2384,dfin,1669811
2385,eat,703351
2386,codi,1345126
2387,clmt,1340122
2388,hni,48287
2389,rily,1464790
2390,meg,1643615
2391,cohu,21535
2392,etg,1270523
2393,chef,1517175
2394,neo,1077183
2395,kfrc,930420
2396,buse,314489
2397,chco,726854
2398,saft,1172052
2399,lc,1409970
2400,gva,861459
2401,ptra,1820630
2402,bgs,1278027
2403,finv,1691445
2404,din,49754
2405,jwsm,1831359
2406,hrt,1859285
2407,fcf,712537
2408,alex,1545654
2409,gsm,1639877
2410,arko,1823794
2411,atax,1059142
2412,dcom,846617
2413,dsgn,1807120
2414,cano,1800682
2415,sava,1069530
2416,tmci,1630627
2417,comp,1563190
2418,evtl,1867102
2419,eoss,1651958
2420,psfe,1833835
2421,dnow,1599617
2422,tigo,912958
2423,cint,1868995
2424,oscr,1568651
2425,gdev,1848739
2426,fvrr,1762301
2427,ias,1842718
2428,cffn,1490906
2429,esrt,1541401
2430,aac,1829432
2431,ebs,1367644
2432,nmfc,1496099
2433,mara,1507605
2434,ssdt,1673504
2435,bynd,1655210
2436,pct,1830033
2437,kn,1587523
2438,cgau,1854640
2439,uctt,1275014
2440,hims,1773751
2441,flgt,1674930
2442,olo,1431695
2443,lpro,1806201
2444,gdyn,1743725
2445,vcel,887359
2446,taro,906338
2447,radi,1810739
2448,enva,1529864
2449,vre,924901
2450,sbsi,705432
2451,veru,863894
2452,cls,1030894
2453,uvv,102037
2454,dgii,854775
2455,pgti,1354327
2456,ocsl,1414932
2457,dsl,1566388
2458,bigc,1626450
2459,ngm,1426332
2460,ssp,832428
2461,ocfc,1004702
2462,kyn,1293613
2463,lpi,1528129
2464,cnxn,1050377
2465,dbi,1319947
2466,sand,1434614
2467,ecvt,1708035
2468,stba,719220
2469,mag,1230992
2470,adpt,1478320
2471,mdgl,1157601
2472,bfly,1804176
2473,mcg,1846510
2474,plus,1022408
2475,srce,34782
2476,cron,1656472
2477,imgn,855654
2478,holi,1357450
2479,tgs,931427
2480,cdmo,704562
2481,ddd,910638
2482,usna,896264
2483,kref,1631596
2484,kdny,1435049
2485,enta,1177648
2486,kalu,811596
2487,nbhc,1475841
2488,fdp,1047340
2489,ostk,1130713
2490,evv,1222922
2491,alx,3499
2492,nxgn,708818
2493,dcph,1654151
2494,amrs,1365916
2495,fsly,1517413
2496,swir,1111863
2497,sbr,710752
2498,blu,1259942
2499,mbuu,1590976
2500,cxw,1070985
2501,rgnx,1590877
2502,agys,78749
2503,zntl,1725160
2504,hlit,851310
2505,htld,799233
2506,wrmk,1609471
2507,hcyt,1591165
2508,rxt,1810019
2509,gden,1071255
2510,krp,1657788
2511,clm,814083
2512,mcri,907242
2513,grbk,1373670
2514,vrnof,1848416
2515,patk,76605
2516,modn,1118417
2517,tnc,97134
2518,avns,1606498
2519,vadp,1700849
2520,posh,1825480
2521,fgen,921299
2522,azul,1432364
2523,agm,845877
2524,aroc,1389050
2525,hees,1339605
2526,mho,799292
2527,spns,885740
2528,bst,1616678
2529,ccrn,1141103
2530,nfj,1260563
2531,trs,842633
2532,ionq,1824920
2533,tmp,1005817
2534,hyt,1222401
2535,nssc,69633
2536,lmat,1158895
2537,btrs,1774155
2538,edit,1650664
2539,clov,1801170
2540,ffwm,1413837
2541,gdot,1386278
2542,pra,1127703
2543,camt,1109138
2544,indi,1841925
2545,slp,1023459
2546,nmz,1266585
2547,caap,1717393
2548,prg,1808834
2549,fpf,1567569
2550,maxn,1796898
2551,stkl,351834
2552,morf,1679363
2553,hbm,1322422
2554,mntv,1739936
2555,rdnt,790526
2556,oflx,1317945
2557,avo,1802974
2558,cbd,1038572
2559,atri,701288
2560,ande,821026
2561,svc,945394
2562,banc,1169770
2563,blfs,834365
2564,nbr,1163739
2565,hera,1842912
2566,lzb,57131
2567,scs,1050825
2568,cubi,1488813
2569,exai,1865408
2570,avid,896841
2571,bchpy,1887388
2572,dfh,1825088
2573,epac,6955
2574,rdwr,1094366
2575,pbfx,1582568
2576,ryi,1481582
2577,rnp,1224450
2578,qrtea,1355096
2579,csr,798359
2580,prlb,1443669
2581,sptn,877422
2582,eras,1761918
2583,dmlp,1172358
2584,cpuh,1828608
2585,nhc,1047335
2586,gic,945114
2587,infn,1138639
2588,dnn,1063259
2589,brsp,1717547
2590,goss,1728117
2591,tdw,98222
2592,sph,1005210
2593,nymt,1273685
2594,cown,1466538
2595,amwl,1393584
2596,sncy,1743907
2597,uuuu,1385849
2598,dm,1754820
2599,prim,1361538
2600,sldp,1844862
2601,ges,912463
2602,momo,1610601
2603,reta,1358762
2604,tgls,1534675
2605,bma,1347426
2606,tgtx,1001316
2607,ssys,1517396
2608,negg,1474627
2609,vlrs,1520504
2610,flnc,1868941
2611,pta,1793882
2612,myte,1831907
2613,hcsg,731012
2614,ego,918608
2615,eig,1379041
2616,wti,1288403
2617,inta,1565687
2618,bbn,1493683
2619,plya,1692412
2620,licy,1828811
2621,parr,821483
2622,arqq,1859690
2623,zuo,1423774
2624,axl,1062231
2625,uec,1334933
2626,sxi,310354
2627,crnx,1658247
2628,ddl,1854545
2629,nrc,70487
2630,mrus,1651311
2631,azz,8947
2632,eqx,1756607
2633,apog,6845
2634,veco,103145
2635,cash,907471
2636,oec,1609804
2637,rckt,1281895
2638,pro,1392972
2639,ccsi,1866633
2640,dcbo,1829959
2641,pfbc,1492165
2642,sumo,1643269
2643,fmtx,1538927
2644,dcgo,1822359
2645,aten,1580808
2646,amcx,1514991
2647,cnob,712771
2648,mttr,1819394
2649,rna,1599901
2650,mgni,1595974
2651,geo,923796
2652,usph,885978
2653,glp,1323468
2654,cdna,1217234
2655,kids,1425450
2656,auph,1600620
2657,btz,1379384
2658,blnk,1429764
2659,hska,1038133
2660,amtb,1734342
2661,snbr,827187
2662,slca,1524741
2663,peri,1338940
2664,brkl,1049782
2665,kura,1422143
2666,pfc,946647
2667,tse,1519061
2668,bfs,907254
2669,aus,1838207
2670,bcor,1068875
2671,sa,1231346
2672,bkd,1332349
2673,asix,1673985
2674,himx,1342338
2675,obnk,1516912
2676,bhg,1671284
2677,tnk,1419945
2678,rlmd,1553643
2679,pll,1728205
2680,astl,1860805
2681,qqqx,1608741
2682,etw,1322435
2683,hesm,1789832
2684,oii,73756
2685,mgi,1273931
2686,fnko,1704711
2687,noah,1499543
2688,hfwa,1046025
2689,brbr,1772016
2690,ra,1655099
2691,cal,14707
2692,siga,1010086
2693,plab,810136
2694,rc,1527590
2695,arqt,1787306
2696,shen,354963
2697,asle,1754170
2698,mnkd,899460
2699,ero,1853860
2700,cet,18748
2701,imax,921582
2702,skyw,793733
2703,bcsf,1655050
